# Matched-pair tests of symmetry
# This file can be read in MS Excel or in R with command:
#    dat=read.csv('sym_mar_REV_simion.symtest.csv',comment.char='#')
# Columns are comma-separated with following meanings:
#    Name:    Partition name
#    SymSig:  Number of significant sequence pairs by test of symmetry
#    SymNon:  Number of non-significant sequence pairs by test of symmetry
#    SymPval: P-value for maximum test of symmetry
#    MarSig:  Number of significant sequence pairs by test of marginal symmetry
#    MarNon:  Number of non-significant sequence pairs by test of marginal symmetry
#    MarPval: P-value for maximum test of marginal symmetry
#    IntSig:  Number of significant sequence pairs by test of internal symmetry
#    IntNon:  Number of non-significant sequence pairs by test of internal symmetry
#    IntPval: P-value for maximum test of internal symmetry
Name,SymSig,SymNon,SymPval,MarSig,MarNon,MarPval,IntSig,IntNon,IntPval
gene_0487,0,0,nan,0,69,nan,0,0,nan
gene_0488,0,0,nan,20,534,nan,0,0,nan
gene_0489,0,0,nan,0,51,nan,0,0,nan
gene_0490,0,0,nan,4,219,nan,0,0,nan
gene_0491,0,0,nan,0,125,nan,0,0,nan
gene_0492,0,0,nan,6,109,nan,0,0,nan
gene_0493,0,0,nan,14,338,nan,0,0,nan
gene_0494,0,0,nan,0,0,nan,0,0,nan
gene_0495,0,0,nan,0,0,nan,0,0,nan
gene_0496,0,0,nan,31,764,nan,0,0,nan
gene_0497,0,0,nan,33,627,nan,0,0,nan
gene_0498,0,0,nan,1,24,nan,0,0,nan
gene_0499,0,0,nan,0,0,nan,0,0,nan
gene_0500,0,0,nan,116,390,nan,0,0,nan
gene_0501,0,0,nan,43,932,nan,0,0,nan
gene_0502,0,0,nan,71,375,nan,0,0,nan
gene_0503,0,0,nan,0,156,nan,0,0,nan
gene_0504,0,0,nan,27,499,nan,0,0,nan
gene_0505,0,0,nan,22,807,0.153239,0,0,nan
gene_0506,0,0,nan,2,332,nan,0,0,nan
gene_0507,0,0,nan,121,1034,nan,0,0,nan
gene_0508,0,0,nan,0,134,nan,0,0,nan
gene_0509,0,0,nan,35,707,nan,0,0,nan
gene_0510,0,0,nan,2,337,nan,0,0,nan
gene_0511,0,0,nan,21,883,nan,0,0,nan
gene_0512,0,0,nan,50,424,nan,0,0,nan
gene_0513,0,0,nan,2,128,0.633157,0,0,nan
gene_0514,0,0,nan,13,302,nan,0,0,nan
gene_0515,0,0,nan,48,469,nan,0,0,nan
gene_0516,0,0,nan,12,379,nan,0,0,nan
gene_0517,0,0,nan,0,59,nan,0,0,nan
gene_0518,0,0,nan,1,126,nan,0,0,nan
gene_0519,0,0,nan,6,624,nan,0,0,nan
gene_0520,0,0,nan,12,978,nan,0,0,nan
gene_0521,0,0,nan,56,399,nan,0,0,nan
gene_0522,0,0,nan,20,501,nan,0,0,nan
gene_0523,0,0,nan,1,2,nan,0,0,nan
gene_0524,0,0,nan,15,448,nan,0,0,nan
gene_0525,0,0,nan,35,453,nan,0,0,nan
gene_0526,0,0,nan,8,343,nan,0,0,nan
gene_0527,0,0,nan,7,84,nan,0,0,nan
gene_0528,0,0,nan,1,385,nan,0,0,nan
gene_0529,0,0,nan,3,202,nan,0,0,nan
gene_0530,0,0,nan,0,70,nan,0,0,nan
gene_0531,0,0,nan,11,538,nan,0,0,nan
gene_0532,0,0,nan,44,252,nan,0,0,nan
gene_0533,0,0,nan,18,280,nan,0,0,nan
gene_0534,0,0,nan,0,33,nan,0,0,nan
gene_0535,0,0,nan,0,24,nan,0,0,nan
gene_0536,0,0,nan,0,10,nan,0,0,nan
gene_0537,0,0,nan,0,71,nan,0,0,nan
gene_0538,0,0,nan,12,248,nan,0,0,nan
gene_0539,0,0,nan,0,16,nan,0,0,nan
gene_0540,0,0,nan,4,315,nan,0,0,nan
gene_0541,0,0,nan,10,297,nan,0,0,nan
gene_0542,0,0,nan,0,51,nan,0,0,nan
gene_0543,0,0,nan,3,257,nan,0,0,nan
gene_0544,0,0,nan,21,263,nan,0,0,nan
gene_0545,0,0,nan,77,371,nan,0,0,nan
gene_0546,0,0,nan,3,123,nan,0,0,nan
gene_0547,0,0,nan,9,284,nan,0,0,nan
gene_0548,0,0,nan,0,0,nan,0,0,nan
gene_0549,0,0,nan,25,1114,nan,0,0,nan
gene_0550,0,0,nan,24,692,nan,0,0,nan
gene_0551,0,0,nan,3,281,nan,0,0,nan
gene_0552,0,0,nan,0,33,nan,0,0,nan
gene_0553,0,0,nan,4,345,nan,0,0,nan
gene_0554,0,0,nan,1,104,nan,0,0,nan
gene_0555,0,0,nan,69,652,nan,0,0,nan
gene_0556,0,0,nan,0,147,nan,0,0,nan
gene_0557,0,0,nan,21,472,nan,0,0,nan
gene_0558,0,0,nan,0,14,nan,0,0,nan
gene_0559,0,0,nan,0,313,nan,0,0,nan
gene_0560,0,0,nan,0,121,nan,0,0,nan
gene_0561,0,0,nan,0,19,nan,0,0,nan
gene_0562,0,0,nan,0,11,nan,0,0,nan
gene_0563,0,0,nan,7,526,nan,0,0,nan
gene_0564,0,0,nan,13,127,nan,0,0,nan
gene_0565,0,0,nan,20,281,nan,0,0,nan
gene_0566,0,0,nan,5,219,nan,0,0,nan
gene_0567,0,0,nan,5,375,nan,0,0,nan
gene_0568,0,0,nan,0,0,nan,0,0,nan
gene_0569,0,0,nan,12,564,nan,0,0,nan
gene_0570,0,0,nan,2,225,nan,0,0,nan
gene_0571,0,0,nan,0,205,nan,0,0,nan
gene_0572,0,0,nan,18,186,nan,0,0,nan
gene_0573,0,0,nan,13,202,nan,0,0,nan
gene_0574,0,0,nan,16,76,nan,0,0,nan
gene_0575,0,0,nan,34,755,nan,0,0,nan
gene_0576,0,0,nan,194,932,nan,0,0,nan
gene_0577,0,0,nan,0,25,nan,0,0,nan
gene_0578,0,0,nan,3,308,nan,0,0,nan
gene_0579,0,0,nan,16,505,nan,0,0,nan
gene_0580,0,0,nan,0,28,nan,0,0,nan
gene_0581,0,0,nan,1,233,0.609316,0,0,nan
gene_0582,0,0,nan,0,41,nan,0,0,nan
gene_0583,0,0,nan,0,32,nan,0,0,nan
gene_0584,0,0,nan,17,613,nan,0,0,nan
gene_0585,0,0,nan,2,105,nan,0,0,nan
gene_0586,0,0,nan,1,61,nan,0,0,nan
gene_0587,0,0,nan,6,142,nan,0,0,nan
gene_0588,0,0,nan,19,480,nan,0,0,nan
gene_0589,0,0,nan,0,0,nan,0,0,nan
gene_0590,0,0,nan,2,212,nan,0,0,nan
gene_0591,0,0,nan,4,282,nan,0,0,nan
gene_0592,0,0,nan,48,608,nan,0,0,nan
gene_0593,0,0,nan,0,13,nan,0,0,nan
gene_0594,0,0,nan,79,545,nan,0,0,nan
gene_0595,0,0,nan,28,217,nan,0,0,nan
gene_0596,0,0,nan,15,759,nan,0,0,nan
gene_0597,0,0,nan,75,1010,nan,0,0,nan
gene_0598,0,0,nan,3,52,nan,0,0,nan
gene_0599,0,0,nan,2,356,nan,0,0,nan
gene_0600,0,0,nan,35,668,nan,0,0,nan
gene_0601,0,0,nan,37,1064,nan,0,0,nan
gene_0602,0,0,nan,25,1064,nan,0,0,nan
gene_0603,0,0,nan,1,13,nan,0,0,nan
gene_0604,0,0,nan,24,473,nan,0,0,nan
gene_0605,0,0,nan,9,425,nan,0,0,nan
gene_0606,0,0,nan,0,210,nan,0,0,nan
gene_0607,0,0,nan,103,781,nan,0,0,nan
gene_0608,0,0,nan,86,629,nan,0,0,nan
gene_0609,0,0,nan,14,600,nan,0,0,nan
gene_0610,0,0,nan,6,218,nan,0,0,nan
gene_0611,0,0,nan,1,82,nan,0,0,nan
gene_0612,0,0,nan,27,537,nan,0,0,nan
gene_0613,0,0,nan,16,419,nan,0,0,nan
gene_0614,0,0,nan,1,150,nan,0,0,nan
gene_0615,0,0,nan,5,364,nan,0,0,nan
gene_0616,0,0,nan,0,0,nan,0,0,nan
gene_0617,0,0,nan,1,18,0.724394,0,0,nan
gene_0618,0,0,nan,1,14,nan,0,0,nan
gene_0619,0,0,nan,0,2,nan,0,0,nan
gene_0620,0,0,nan,3,72,nan,0,0,nan
gene_0621,0,0,nan,22,393,nan,0,0,nan
gene_0622,0,0,nan,33,346,nan,0,0,nan
gene_0623,0,0,nan,27,369,nan,0,0,nan
gene_0624,0,0,nan,3,181,nan,0,0,nan
gene_0625,0,0,nan,11,422,nan,0,0,nan
gene_0626,0,0,nan,3,159,nan,0,0,nan
gene_0627,0,0,nan,12,355,nan,0,0,nan
gene_0628,0,0,nan,9,619,nan,0,0,nan
gene_0629,0,0,nan,0,0,nan,0,0,nan
gene_0630,0,0,nan,2,151,nan,0,0,nan
gene_0631,0,0,nan,4,40,nan,0,0,nan
gene_0632,0,0,nan,1,160,0.367465,0,0,nan
gene_0633,0,0,nan,0,41,nan,0,0,nan
gene_0634,0,0,nan,4,132,nan,0,0,nan
gene_0635,0,0,nan,0,141,nan,0,0,nan
gene_0636,0,0,nan,3,213,nan,0,0,nan
gene_0637,0,0,nan,0,0,nan,0,0,nan
gene_0638,0,0,nan,0,6,nan,0,0,nan
gene_0639,0,0,nan,3,262,nan,0,0,nan
gene_0640,0,0,nan,1,179,nan,0,0,nan
gene_0641,0,0,nan,2,399,nan,0,0,nan
gene_0642,0,0,nan,4,182,nan,0,0,nan
gene_0643,0,0,nan,1,33,nan,0,0,nan
gene_0644,0,0,nan,0,6,nan,0,0,nan
gene_0645,0,0,nan,15,222,nan,0,0,nan
gene_0646,0,0,nan,3,156,nan,0,0,nan
gene_0647,0,0,nan,28,586,nan,0,0,nan
gene_0648,0,0,nan,2,84,nan,0,0,nan
gene_0649,0,0,nan,0,0,nan,0,0,nan
gene_0650,0,0,nan,51,765,nan,0,0,nan
gene_0651,0,0,nan,19,13,nan,0,0,nan
gene_0652,0,0,nan,16,226,0.25151,0,0,nan
gene_0653,0,0,nan,0,0,nan,0,0,nan
gene_0654,0,0,nan,164,1271,0.184539,0,0,nan
gene_0655,0,0,nan,0,121,nan,0,0,nan
gene_0656,0,0,nan,15,1105,nan,0,0,nan
gene_0657,0,0,nan,0,49,nan,0,0,nan
gene_0658,0,0,nan,108,370,nan,0,0,nan
gene_0659,0,0,nan,2,139,nan,0,0,nan
gene_0660,0,0,nan,40,663,nan,0,0,nan
gene_0661,0,0,nan,15,523,nan,0,0,nan
gene_0662,0,0,nan,0,0,nan,0,0,nan
gene_0663,0,0,nan,0,8,nan,0,0,nan
gene_0664,0,0,nan,41,729,nan,0,0,nan
gene_0665,0,0,nan,1,65,nan,0,0,nan
gene_0666,0,0,nan,0,417,nan,0,0,nan
gene_0667,0,0,nan,0,0,nan,0,0,nan
gene_0668,0,0,nan,12,839,nan,0,0,nan
gene_0669,0,0,nan,4,503,nan,0,0,nan
gene_0670,0,0,nan,1,6,nan,0,0,nan
gene_0671,0,0,nan,0,137,nan,0,0,nan
gene_0672,0,0,nan,0,7,nan,0,0,nan
gene_0673,0,0,nan,0,352,nan,0,0,nan
gene_0674,0,0,nan,0,0,nan,0,0,nan
gene_0675,0,0,nan,0,12,nan,0,0,nan
gene_0676,0,0,nan,0,43,nan,0,0,nan
gene_0677,0,0,nan,1,293,nan,0,0,nan
gene_0678,0,0,nan,0,20,nan,0,0,nan
gene_0679,0,0,nan,34,389,nan,0,0,nan
gene_0680,0,0,nan,0,21,nan,0,0,nan
gene_0681,0,0,nan,40,712,nan,0,0,nan
gene_0682,0,0,nan,0,7,nan,0,0,nan
gene_0683,0,0,nan,0,200,nan,0,0,nan
gene_0684,0,0,nan,0,160,0.619853,0,0,nan
gene_0685,0,0,nan,49,445,nan,0,0,nan
gene_0686,0,0,nan,10,336,0.326605,0,0,nan
gene_0687,0,0,nan,3,542,nan,0,0,nan
gene_0688,0,0,nan,9,326,nan,0,0,nan
gene_0689,0,0,nan,49,286,nan,0,0,nan
gene_0690,0,0,nan,20,644,nan,0,0,nan
gene_0691,0,0,nan,2,331,nan,0,0,nan
gene_0692,0,0,nan,1,90,nan,0,0,nan
gene_0693,0,0,nan,0,91,nan,0,0,nan
gene_0694,0,0,nan,0,81,nan,0,0,nan
gene_0695,0,0,nan,0,101,nan,0,0,nan
gene_0696,0,0,nan,22,418,nan,0,0,nan
gene_0697,0,0,nan,0,36,nan,0,0,nan
gene_0698,0,0,nan,4,63,nan,0,0,nan
gene_0699,0,0,nan,0,17,nan,0,0,nan
gene_0700,0,0,nan,0,5,nan,0,0,nan
gene_0701,0,0,nan,0,476,nan,0,0,nan
gene_0702,0,0,nan,0,1,nan,0,0,nan
gene_0703,0,0,nan,0,0,nan,0,0,nan
gene_0704,0,0,nan,12,529,nan,0,0,nan
gene_0705,0,0,nan,21,590,nan,0,0,nan
gene_0706,0,0,nan,45,1339,nan,0,0,nan
gene_0707,0,0,nan,0,309,nan,0,0,nan
gene_0708,0,0,nan,0,0,nan,0,0,nan
gene_0709,0,0,nan,10,167,nan,0,0,nan
gene_0710,0,0,nan,0,146,nan,0,0,nan
gene_0711,0,0,nan,3,306,0.895689,0,0,nan
gene_0712,0,0,nan,2,108,nan,0,0,nan
gene_0713,0,0,nan,32,294,nan,0,0,nan
gene_0714,0,0,nan,1,77,nan,0,0,nan
gene_0715,0,0,nan,0,1,nan,0,0,nan
gene_0716,0,0,nan,0,3,nan,0,0,nan
gene_0717,0,0,nan,0,9,nan,0,0,nan
gene_0718,0,0,nan,3,76,nan,0,0,nan
gene_0719,0,0,nan,0,9,nan,0,0,nan
gene_0720,0,0,nan,2,163,nan,0,0,nan
gene_0721,0,0,nan,1,162,nan,0,0,nan
gene_0722,0,0,nan,0,67,nan,0,0,nan
gene_0723,0,0,nan,77,949,0.152764,0,0,nan
gene_0724,0,0,nan,56,985,nan,0,0,nan
gene_0725,0,0,nan,0,41,nan,0,0,nan
gene_0726,0,0,nan,30,499,nan,0,0,nan
gene_0727,0,0,nan,7,256,0.694493,0,0,nan
gene_0728,0,0,nan,0,132,nan,0,0,nan
gene_0729,0,0,nan,6,670,nan,0,0,nan
gene_0730,0,0,nan,0,232,nan,0,0,nan
gene_0731,0,0,nan,11,315,nan,0,0,nan
gene_0732,0,0,nan,0,0,nan,0,0,nan
gene_0733,0,0,nan,10,835,nan,0,0,nan
gene_0734,0,0,nan,0,62,nan,0,0,nan
gene_0735,0,0,nan,0,91,nan,0,0,nan
gene_0736,0,0,nan,1,28,nan,0,0,nan
gene_0737,0,0,nan,44,384,0.77218,0,0,nan
gene_0738,0,0,nan,8,361,nan,0,0,nan
gene_0739,0,0,nan,2,44,nan,0,0,nan
gene_0740,0,0,nan,41,1198,nan,0,0,nan
gene_0741,0,0,nan,0,35,nan,0,0,nan
gene_0742,0,0,nan,64,372,nan,0,0,nan
gene_0743,0,0,nan,6,291,nan,0,0,nan
gene_0744,0,0,nan,4,496,nan,0,0,nan
gene_0745,0,0,nan,7,742,nan,0,0,nan
gene_0746,0,0,nan,1,35,nan,0,0,nan
gene_0747,0,0,nan,42,945,nan,0,0,nan
gene_0748,0,0,nan,31,798,nan,0,0,nan
gene_0749,0,0,nan,2,73,nan,0,0,nan
gene_0750,0,0,nan,3,458,nan,0,0,nan
gene_0751,0,0,nan,0,219,nan,0,0,nan
gene_0752,0,0,nan,17,340,nan,0,0,nan
gene_0753,0,0,nan,4,389,nan,0,0,nan
gene_0754,0,0,nan,2,307,0.287139,0,0,nan
gene_0755,0,0,nan,11,352,nan,0,0,nan
gene_0756,0,0,nan,7,420,nan,0,0,nan
gene_0757,0,0,nan,49,308,nan,0,0,nan
gene_0758,0,0,nan,0,0,nan,0,0,nan
gene_0759,0,0,nan,13,372,nan,0,0,nan
gene_0760,0,0,nan,4,352,nan,0,0,nan
gene_0761,0,0,nan,0,69,nan,0,0,nan
gene_0762,0,0,nan,6,384,nan,0,0,nan
gene_0763,0,0,nan,25,570,nan,0,0,nan
gene_0764,0,0,nan,0,101,nan,0,0,nan
gene_0765,0,0,nan,6,359,nan,0,0,nan
gene_0766,0,0,nan,0,32,nan,0,0,nan
gene_0767,0,0,nan,0,224,nan,0,0,nan
gene_0768,0,0,nan,0,93,nan,0,0,nan
gene_0769,0,0,nan,0,47,nan,0,0,nan
gene_0770,0,0,nan,50,772,nan,0,0,nan
gene_0771,0,0,nan,16,60,nan,0,0,nan
gene_0772,0,0,nan,15,264,nan,0,0,nan
gene_0773,0,0,nan,0,6,nan,0,0,nan
gene_0774,0,0,nan,0,46,nan,0,0,nan
gene_0775,0,0,nan,0,147,0.183863,0,0,nan
gene_0776,0,0,nan,12,41,nan,0,0,nan
gene_0777,0,0,nan,3,33,nan,0,0,nan
gene_0778,0,0,nan,1,107,nan,0,0,nan
gene_0779,0,0,nan,1,116,0.336836,0,0,nan
gene_0780,0,0,nan,21,1060,nan,0,0,nan
gene_0781,0,0,nan,34,278,nan,0,0,nan
gene_0782,0,0,nan,25,976,nan,0,0,nan
gene_0783,0,0,nan,23,810,nan,0,0,nan
gene_0784,0,0,nan,6,256,nan,0,0,nan
gene_0785,0,0,nan,0,24,nan,0,0,nan
gene_0786,0,0,nan,18,628,0.170292,0,0,nan
gene_0787,0,0,nan,0,0,nan,0,0,nan
gene_0788,0,0,nan,23,341,nan,0,0,nan
gene_0789,0,0,nan,15,566,nan,0,0,nan
gene_0790,0,0,nan,0,0,nan,0,0,nan
gene_0791,0,0,nan,23,264,nan,0,0,nan
gene_0792,0,0,nan,2,56,nan,0,0,nan
gene_0793,0,0,nan,24,680,nan,0,0,nan
gene_0794,0,0,nan,3,191,nan,0,0,nan
gene_0795,0,0,nan,0,268,nan,0,0,nan
gene_0796,0,0,nan,0,41,nan,0,0,nan
gene_0797,0,0,nan,0,88,nan,0,0,nan
gene_0798,0,0,nan,1,57,nan,0,0,nan
gene_0799,0,0,nan,0,28,nan,0,0,nan
gene_0800,0,0,nan,23,247,nan,0,0,nan
gene_0801,0,0,nan,0,58,nan,0,0,nan
gene_0802,0,0,nan,37,330,nan,0,0,nan
gene_0803,0,0,nan,1,151,nan,0,0,nan
gene_0804,0,0,nan,1,107,nan,0,0,nan
gene_0805,0,0,nan,0,30,nan,0,0,nan
gene_0806,0,0,nan,1,221,nan,0,0,nan
gene_0807,0,0,nan,9,412,nan,0,0,nan
gene_0808,0,0,nan,0,18,nan,0,0,nan
gene_0809,0,0,nan,0,10,nan,0,0,nan
gene_0810,0,0,nan,13,165,nan,0,0,nan
gene_0811,0,0,nan,0,50,nan,0,0,nan
gene_0812,0,0,nan,0,64,nan,0,0,nan
gene_0813,0,0,nan,12,499,nan,0,0,nan
gene_0814,0,0,nan,6,315,nan,0,0,nan
gene_0815,0,0,nan,1,456,nan,0,0,nan
gene_0816,0,0,nan,5,135,0.473857,0,0,nan
gene_0817,0,0,nan,13,654,nan,0,0,nan
gene_0818,0,0,nan,6,668,nan,0,0,nan
gene_0819,0,0,nan,0,473,nan,0,0,nan
gene_0820,0,0,nan,1,298,nan,0,0,nan
gene_0821,0,0,nan,3,271,nan,0,0,nan
gene_0822,0,0,nan,0,0,nan,0,0,nan
gene_0823,0,0,nan,2,123,nan,0,0,nan
gene_0824,0,0,nan,8,417,nan,0,0,nan
gene_0825,0,0,nan,0,9,nan,0,0,nan
gene_0826,0,0,nan,0,15,nan,0,0,nan
gene_0827,0,0,nan,17,895,nan,0,0,nan
gene_0828,0,0,nan,0,11,nan,0,0,nan
gene_0829,0,0,nan,11,217,nan,0,0,nan
gene_0830,0,0,nan,0,54,nan,0,0,nan
gene_0831,0,0,nan,1,271,nan,0,0,nan
gene_0832,0,0,nan,80,854,nan,0,0,nan
gene_0833,0,0,nan,0,223,0.795224,0,0,nan
gene_0834,0,0,nan,0,16,nan,0,0,nan
gene_0835,0,0,nan,0,57,nan,0,0,nan
gene_0836,0,0,nan,13,93,nan,0,0,nan
gene_0837,0,0,nan,4,245,nan,0,0,nan
gene_0838,0,0,nan,0,0,nan,0,0,nan
gene_0839,0,0,nan,68,947,nan,0,0,nan
gene_0840,0,0,nan,0,0,nan,0,0,nan
gene_0841,0,0,nan,7,262,nan,0,0,nan
gene_0842,0,0,nan,0,362,nan,0,0,nan
gene_0843,0,0,nan,8,508,nan,0,0,nan
gene_0844,0,0,nan,21,169,nan,0,0,nan
gene_0845,0,0,nan,0,17,nan,0,0,nan
gene_0846,0,0,nan,7,290,nan,0,0,nan
gene_0847,0,0,nan,3,188,nan,0,0,nan
gene_0848,0,0,nan,10,200,nan,0,0,nan
gene_0849,0,0,nan,3,137,nan,0,0,nan
gene_0850,0,0,nan,0,101,nan,0,0,nan
gene_0851,0,0,nan,0,0,nan,0,0,nan
gene_0852,0,0,nan,0,52,nan,0,0,nan
gene_0853,0,0,nan,2,84,nan,0,0,nan
gene_0854,0,0,nan,2,103,nan,0,0,nan
gene_0855,0,0,nan,3,228,nan,0,0,nan
gene_0856,0,0,nan,4,17,nan,0,0,nan
gene_0857,0,0,nan,0,99,nan,0,0,nan
gene_0858,0,0,nan,1,177,nan,0,0,nan
gene_0859,0,0,nan,0,24,nan,0,0,nan
gene_0860,0,0,nan,6,297,nan,0,0,nan
gene_0861,0,0,nan,1,189,nan,0,0,nan
gene_0862,0,0,nan,11,450,nan,0,0,nan
gene_0863,0,0,nan,19,328,nan,0,0,nan
gene_0864,0,0,nan,20,817,0.701711,0,0,nan
gene_0865,0,0,nan,0,163,0.296978,0,0,nan
gene_0866,0,0,nan,0,0,nan,0,0,nan
gene_0867,0,0,nan,0,0,nan,0,0,nan
gene_0868,0,0,nan,0,0,nan,0,0,nan
gene_0869,0,0,nan,1,235,nan,0,0,nan
gene_0870,0,0,nan,0,48,nan,0,0,nan
gene_0871,0,0,nan,2,99,nan,0,0,nan
gene_0872,0,0,nan,9,623,nan,0,0,nan
gene_0873,0,0,nan,0,9,nan,0,0,nan
gene_0874,0,0,nan,0,2,nan,0,0,nan
gene_0875,0,0,nan,0,2,nan,0,0,nan
gene_0876,0,0,nan,1,121,nan,0,0,nan
gene_0877,0,0,nan,0,27,0.620073,0,0,nan
gene_0878,0,0,nan,0,1,nan,0,0,nan
gene_0879,0,0,nan,0,59,nan,0,0,nan
gene_0880,0,0,nan,0,1,nan,0,0,nan
gene_0881,0,0,nan,37,268,nan,0,0,nan
gene_0882,0,0,nan,14,198,nan,0,0,nan
gene_0883,0,0,nan,1,54,nan,0,0,nan
gene_0884,0,0,nan,123,1123,nan,0,0,nan
gene_0885,0,0,nan,1,180,nan,0,0,nan
gene_0886,0,0,nan,23,711,nan,0,0,nan
gene_0887,0,0,nan,6,533,nan,0,0,nan
gene_0888,0,0,nan,19,362,nan,0,0,nan
gene_0889,0,0,nan,0,61,nan,0,0,nan
gene_0890,0,0,nan,0,0,nan,0,0,nan
gene_0891,0,0,nan,4,112,nan,0,0,nan
gene_0892,0,0,nan,0,214,nan,0,0,nan
gene_0893,0,0,nan,11,441,nan,0,0,nan
gene_0894,0,0,nan,27,41,nan,0,0,nan
gene_0895,0,0,nan,0,3,nan,0,0,nan
gene_0896,0,0,nan,23,772,nan,0,0,nan
gene_0897,0,0,nan,3,240,nan,0,0,nan
gene_0898,0,0,nan,17,256,nan,0,0,nan
gene_0899,0,0,nan,0,131,nan,0,0,nan
gene_0900,0,0,nan,1,95,nan,0,0,nan
gene_0901,0,0,nan,16,505,0.286126,0,0,nan
gene_0902,0,0,nan,0,79,0.228808,0,0,nan
gene_0903,0,0,nan,0,0,nan,0,0,nan
gene_0904,0,0,nan,0,32,nan,0,0,nan
gene_0905,0,0,nan,21,230,nan,0,0,nan
gene_0906,0,0,nan,3,368,nan,0,0,nan
gene_0907,0,0,nan,2,545,nan,0,0,nan
gene_0908,0,0,nan,11,529,nan,0,0,nan
gene_0909,0,0,nan,0,7,nan,0,0,nan
gene_0910,0,0,nan,10,852,nan,0,0,nan
gene_0911,0,0,nan,14,771,nan,0,0,nan
gene_0912,0,0,nan,6,855,nan,0,0,nan
gene_0913,0,0,nan,0,165,nan,0,0,nan
gene_0914,0,0,nan,5,161,nan,0,0,nan
gene_0915,0,0,nan,52,757,0.241002,0,0,nan
gene_0916,0,0,nan,1,252,nan,0,0,nan
gene_0917,0,0,nan,4,12,nan,0,0,nan
gene_0918,0,0,nan,16,612,0.272779,0,0,nan
gene_0919,0,0,nan,1,32,nan,0,0,nan
gene_0920,0,0,nan,6,39,nan,0,0,nan
gene_0921,0,0,nan,7,204,nan,0,0,nan
gene_0922,0,0,nan,0,0,nan,0,0,nan
gene_0923,0,0,nan,29,1156,nan,0,0,nan
gene_0924,0,0,nan,1,10,nan,0,0,nan
gene_0925,0,0,nan,0,0,nan,0,0,nan
gene_0926,0,0,nan,21,486,nan,0,0,nan
gene_0927,0,0,nan,17,372,nan,0,0,nan
gene_0928,0,0,nan,22,225,nan,0,0,nan
gene_0929,0,0,nan,0,94,nan,0,0,nan
gene_0930,0,0,nan,0,0,nan,0,0,nan
gene_0931,0,0,nan,20,161,nan,0,0,nan
gene_0932,0,0,nan,0,20,nan,0,0,nan
gene_0933,0,0,nan,3,259,nan,0,0,nan
gene_0934,0,0,nan,0,126,nan,0,0,nan
gene_0935,0,0,nan,16,275,nan,0,0,nan
gene_0936,0,0,nan,0,77,nan,0,0,nan
gene_0937,0,0,nan,1,43,nan,0,0,nan
gene_0938,0,0,nan,7,943,nan,0,0,nan
gene_0939,0,0,nan,0,25,nan,0,0,nan
gene_0940,0,0,nan,5,111,nan,0,0,nan
gene_0941,0,0,nan,1,63,nan,0,0,nan
gene_0942,0,0,nan,0,54,nan,0,0,nan
gene_0943,0,0,nan,54,293,nan,0,0,nan
gene_0944,0,0,nan,37,204,nan,0,0,nan
gene_0945,0,0,nan,0,76,nan,0,0,nan
gene_0946,0,0,nan,0,0,nan,0,0,nan
gene_0947,0,0,nan,14,781,nan,0,0,nan
gene_0948,0,0,nan,1,318,nan,0,0,nan
gene_0949,0,0,nan,26,563,nan,0,0,nan
gene_0950,0,0,nan,0,136,nan,0,0,nan
gene_0951,0,0,nan,0,23,nan,0,0,nan
gene_0952,0,0,nan,1,125,nan,0,0,nan
gene_0953,0,0,nan,28,998,0.284555,0,0,nan
gene_0954,0,0,nan,3,329,nan,0,0,nan
gene_0955,0,0,nan,7,198,nan,0,0,nan
gene_0956,0,0,nan,29,709,nan,0,0,nan
gene_0957,0,0,nan,26,810,nan,0,0,nan
gene_0958,0,0,nan,10,777,nan,0,0,nan
gene_0959,0,0,nan,9,208,nan,0,0,nan
gene_0960,0,0,nan,0,45,nan,0,0,nan
gene_0961,0,0,nan,3,624,nan,0,0,nan
gene_0962,0,0,nan,0,45,nan,0,0,nan
gene_0963,0,0,nan,1,351,nan,0,0,nan
gene_0964,0,0,nan,0,0,nan,0,0,nan
gene_0965,0,0,nan,2,149,nan,0,0,nan
gene_0966,0,0,nan,0,3,nan,0,0,nan
gene_0967,0,0,nan,0,0,nan,0,0,nan
gene_0968,0,0,nan,7,266,nan,0,0,nan
gene_0969,0,0,nan,6,232,nan,0,0,nan
gene_0970,0,0,nan,1,75,nan,0,0,nan
gene_0971,0,0,nan,0,41,nan,0,0,nan
gene_0972,0,0,nan,0,58,nan,0,0,nan
gene_0973,0,0,nan,4,86,nan,0,0,nan
gene_0974,0,0,nan,0,1,nan,0,0,nan
gene_0975,0,0,nan,0,46,nan,0,0,nan
gene_0976,0,0,nan,0,0,nan,0,0,nan
gene_0977,0,0,nan,0,0,nan,0,0,nan
gene_0978,0,0,nan,0,51,nan,0,0,nan
gene_0979,0,0,nan,0,0,nan,0,0,nan
gene_0980,0,0,nan,7,241,nan,0,0,nan
gene_0981,0,0,nan,8,515,nan,0,0,nan
gene_0982,0,0,nan,1,248,nan,0,0,nan
gene_0983,0,0,nan,0,0,nan,0,0,nan
gene_0984,0,0,nan,0,42,nan,0,0,nan
gene_0985,0,0,nan,0,0,nan,0,0,nan
gene_0986,0,0,nan,0,4,nan,0,0,nan
gene_0987,0,0,nan,0,5,nan,0,0,nan
